in	en2	PROadv	MORPH=empty
fai	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=s
jostise	justice	NOMcom	NOMB.=s|GENRE=f|CAS=r
se	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
cope	coper	VERcjg	MODE=imp|PERS.=2|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chif	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
qant	cant1	CONsub	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Emelon	Emelon	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
sens	sens	NOMcom	NOMB.=s|GENRE=m|CAS=r
quid	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
marrir	marrir	VERinf	MORPH=empty
s	si	ADVgen	DEGRE=-
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
current	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
lur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ostel	ostel	NOMcom	NOMB.=s|GENRE=m|CAS=r
garnir	garnir	VERinf	MORPH=empty
en	en1	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sale	sale1	NOMcom	NOMB.=s|GENRE=f|CAS=r
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
in	en2	PROadv	MORPH=empty
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
coreçous	corroços	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
marris	marrir	VERppe	NOMB.=p|GENRE=m|CAS=n
la	là	ADVgen	DEGRE=-
u	où	PROrel	NOMB.=s|GENRE=n|CAS=r
Richiers	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
iert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
A	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mangier	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=r
essis	asseoir	VERppe	NOMB.=s|GENRE=m|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
usent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
Ja	ja	ADVgen	DEGRE=-
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
detrenchié	detrenchier	VERppe	NOMB.=s|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
occis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r
qant	cant1	CONsub	MORPH=empty
Emelon	Emelon	NOMpro	NOMB.=s|GENRE=m|CAS=n
e	en2	PROadv	MORPH=empty
jure	jurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
quor	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
denis	Denis	NOMpro	NOMB.=s|GENRE=m|CAS=r
mar	mar	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
serra	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
tochiez	tochier	VERppe	NOMB.=s|GENRE=m|CAS=n
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chevaler	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
De	de	PRE	MORPH=empty
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r
pur	por2	PRE	MORPH=empty
matalant	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r
e	en2	PROadv	MORPH=empty
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tuz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
li	le	DETdef	NOMB.=p|GENRE=m|CAS=r
degrez	degré	NOMcom	NOMB.=p|GENRE=m|CAS=r
mabreriz	marbri	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
senechaul	seneschal	NOMcom	NOMB.=s|GENRE=m|CAS=r
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cutel	coutel	NOMcom	NOMB.=s|GENRE=m|CAS=r
k	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ki	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
richer	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=r
in	en2	PROadv	MORPH=empty
feri	ferir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Emelon	Emelon	NOMpro	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
prodome	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
matalant	mautalent	NOMcom	NOMB.=s|GENRE=m|CAS=r
retint	retenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aprés	après	ADVgen	DEGRE=-
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
porpansai	porpenser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
nobiles	nobíle	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
marchis	marchis	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ocirai	ocire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
kar	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
serra	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
honiz	honir	VERppe	NOMB.=s|GENRE=m|CAS=n
tres	très	ADVgen	DEGRE=-
pordevant	pardevant	ADVgen	DEGRE=-
richer	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=r
feri	ferir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
macelin	maderin	NOMcom	NOMB.=s|GENRE=m|CAS=r
desuz	desus	PRE	MORPH=empty
richer	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=r
e	en2	PROadv	MORPH=empty
volent	voler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
esclaces	esclace	NOMcom	NOMB.=p|GENRE=f|CAS=r
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
vin	vin	NOMcom	NOMB.=s|GENRE=m|CAS=r
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Emelon	Emelon	NOMpro	NOMB.=s|GENRE=m|CAS=n
malement	malement	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
baili	baillir	VERppe	NOMB.=s|GENRE=m|CAS=r
De	de	PRE	MORPH=empty
tus	tot	DETind	NOMB.=p|GENRE=m|CAS=r
De	de	PRE	MORPH=empty
tus	tot	DETind	NOMB.=p|GENRE=m|CAS=r
emfant	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
ki	que4	CONsub	MORPH=empty
un	un	DETcar	NOMB.=s|GENRE=m|CAS=r
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
par	par	PRE	MORPH=empty
orgueil	orgueil	NOMcom	NOMB.=s|GENRE=m|CAS=r
detrenchié	detrenchier	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
occis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
tei	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
faz	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
encui	encui	ADVgen	DEGRE=-
tus	tot	DETind	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
menbres	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r
tolir	tolir	VERinf	MORPH=empty
qant	cant1	CONsub	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entendi	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
RICHIERS	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
tut	tot	DETind	NOMB.=s|GENRE=m|CAS=n
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sanc	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fremit	fremir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
laissai	laissier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mangier	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
poür	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r
Que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Richier	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Emelon	Emelon	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
devant	devant	PRE	MORPH=empty
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
por	por2	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
amur	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
coroçouz	corroços	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
e	et	CONcoo	MORPH=empty
destroit	destroit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
paür	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
cutel	coutel	NOMcom	NOMB.=s|GENRE=m|CAS=r
k	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n
teneit	tenir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
qui	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ferist	ferir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
e	et	CONcoo	MORPH=empty
ociat	ocire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
tus	tot	ADVgen	DEGRE=-
froit	froit1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Richiers	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
sesi	saisir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Joouse	Joieuse	NOMpro	NOMB.=s|GENRE=f|CAS=r
ki	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
gisoit	jesir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
juste	joste1	PRE	MORPH=empty
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
puis	puis	ADVgen	DEGRE=-
jont	joindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
amdui	ambedos	DETcar	NOMB.=p|GENRE=m|CAS=r
lé	le	DETdef	NOMB.=p|GENRE=m|CAS=r
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
s	si	ADVgen	DEGRE=-
tressaï	tressalir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
RICHIERS	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fei	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
k	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dei	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ni	ne1	ADVneg	MORPH=empty
iret	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
meis	mais1	ADVgen	DEGRE=-
legers	legier2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pandre	pendre	VERinf	MORPH=empty
n	ne2	CONcoo	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ocire	ocire	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
pur	por2	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fei	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dei	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ja	ja	ADVgen	DEGRE=-
nen	ne1	ADVneg	MORPH=empty
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
mantirai	mentir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
erroie	errer2	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
oi	ui	ADVgen	DEGRE=-
matin	matin1	ADVgen	DEGRE=-
parmi	parmi	PRE	MORPH=empty
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r
brueroi	bruieroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chevalir	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
trovai	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
mut	mout	ADVgen	DEGRE=-
tres	très	ADVgen	DEGRE=-
gent	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
boufoi	bofoi	NOMcom	NOMB.=s|GENRE=m|CAS=r
vners	vers2	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sei	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
puingnant	poindre	VERppa	NOMB.=x|GENRE=x|CAS=x
A	a3	PRE	MORPH=empty
mut	mout	ADVgen	DEGRE=-
riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
conroi	conroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	si	ADVgen	DEGRE=-
par	par2	ADVgen	DEGRE=-
fud	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
orguillus	orgoillos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
n	ne1	ADVneg	MORPH=empty
vot	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
parler	parler	VERinf	MORPH=empty
a	a3	PRE	MORPH=empty
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
coup	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
dona	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sul	sor2	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
A	a3	PRE	MORPH=empty
dreit	droit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
ju	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
referi	referir2	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
sachez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
demenois	demanois	ADVgen	DEGRE=-
sachez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
si	se	CONsub	MORPH=empty
jo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
co	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pur	por2	PRE	MORPH=empty
mun	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
desfoi	defois	NOMcom	NOMB.=s|GENRE=m|CAS=r
car	car	CONcoo	MORPH=empty
trestut	trestot	ADVgen	DEGRE=-
autresi	autresi	ADVgen	DEGRE=-
reféit	referir2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sachez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
qu	que4	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
ni	ne1	ADVneg	MORPH=empty
at	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hume	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
cunte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
n	ne2	CONcoo	MORPH=empty
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
melz	mieus	ADVgen	DEGRE=c
n	ne1	ADVneg	MORPH=empty
amase	amer1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
aver	avoir	VERinf	MORPH=empty
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
que	que1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
eust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
meis	mais1	ADVgen	DEGRE=-
feites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
un	un	DETndf	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
feites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
k	que1	CONsub	MORPH=empty
cortois	cortois	NOMcom	NOMB.=s|GENRE=m|CAS=n
pur	por2	PRE	MORPH=empty
plus	plus	ADVgen	DEGRE=-
prou	pro	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
tanront	tenir1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
chevalers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
borjois	borjois	NOMcom	NOMB.=p|GENRE=m|CAS=n
or	or4	ADVgen	DEGRE=-
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
rendez	rendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
harmes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
trestut	trestot	DETind	NOMB.=s|GENRE=m|CAS=r
mes	mon1	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
conroi	conroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
venez	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
la	là	ADVgen	DEGRE=-
defors	defors	ADVgen	DEGRE=-
cumbatre	combatre	VERinf	MORPH=empty
ancontre	encontre1	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
s	si	ADVgen	DEGRE=-
poez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
vengier	vengier	VERinf	MORPH=empty
tun	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
dunt	dont	PROrel	NOMB.=s|GENRE=m|CAS=i
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=r
quor	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
neir	noir	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
n	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
doiz	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
estre	estre1	VERinf	MORPH=empty
blamez	blasmer	VERppe	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
curt	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
A	a3	PRE	MORPH=empty
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Ne	ne2	CONcoo	MORPH=empty
rei	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Emelons	Emelon	NOMpro	NOMB.=s|GENRE=m|CAS=n
ja	ja	ADVgen	DEGRE=-
mar	mar	ADVgen	DEGRE=-
in	en2	PROadv	MORPH=empty
parleroiz	parler	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
ainz	ainz	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
toldrai	tolir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r
nen	ne1	ADVneg	MORPH=empty
porai	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
remaindre	remanoir	VERinf	MORPH=empty
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
ço	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Richier	Richier	NOMpro	NOMB.=s|GENRE=m|CAS=n
mut	mout	ADVgen	DEGRE=-
granz	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
pechiez	pechié	NOMcom	NOMB.=s|GENRE=m|CAS=n
serreit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=r
saison	saison	NOMcom	NOMB.=s|GENRE=f|CAS=r
demandé	demander	VERppe	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
serreit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
ier	ier	ADVgen	DEGRE=-
soir	soir	ADVgen	DEGRE=-
mei	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
habergastes	herbergier	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=p
